Gene name	amelanoleuca_dNdS	anancymaae_dNdS	bbbison_dNdS	bmutus_dNdS	btaurus_dNdS	capalliatus_dNdS	caperea_dNdS	catys_dNdS	ccanadensis_dNdS	ccapucinus_dNdS	cfamiliaris_dNdS	cgchok1gshd_dNdS	cgcrigri_dNdS	cgpicr_dNdS	chircus_dNdS	choffmanni_dNdS	cjacchus_dNdS	clanigera_dNdS	cldingo_dNdS	cporcellus_dNdS	csabaeus_dNdS	csyrichta_dNdS	dnovemcinctus_dNdS	dordii_dNdS	eaasinus_dNdS	ecaballus_dNdS	eeuropaeus_dNdS	etelfairi_dNdS	fcatus_dNdS	fdamarensis_dNdS	ggorilla_dNdS	hgfemale_dNdS	hgmale_dNdS	hsapiens_dNdS	itridecemlineatus_dNdS	jjaculus_dNdS	lafricana_dNdS	mauratus_dNdS	mcaroli_dNdS	mdomestica_dNdS	mfascicularis_dNdS	mleucophaeus_dNdS	mlucifugus_dNdS	mmmarmota_dNdS	mmulatta_dNdS	mmurinus_dNdS	mnemestrina_dNdS	mochrogaster_dNdS	mpahari_dNdS	mpfuro_dNdS	mspicilegus_dNdS	mspretus_dNdS	munguiculatus_dNdS	neugenii_dNdS	ngalili_dNdS	nleucogenys_dNdS	nvison_dNdS	oaries_dNdS	ocuniculus_dNdS	odegus_dNdS	ogarnettii_dNdS	oprinceps_dNdS	pabelii_dNdS	panubis_dNdS	pcapensis_dNdS	pcinereus_dNdS	pcoquereli_dNdS	pmbairdii_dNdS	ppaniscus_dNdS	ppardus_dNdS	psimus_dNdS	ptaltaica_dNdS	ptephrosceles_dNdS	ptroglodytes_dNdS	pvampyrus_dNdS	rbieti_dNdS	rnorvegicus_dNdS	rroxellana_dNdS	saraneus_dNdS	sbboliviensis_dNdS	sdauricus_dNdS	sharrisii_dNdS	sscrofa_dNdS	tbelangeri_dNdS	tgelada_dNdS	ttruncatus_dNdS	uamericanus_dNdS	umaritimus_dNdS	uparryii_dNdS	vpacos_dNdS	vursinus_dNdS	vvulpes_dNdS
Tmem51	0.12465487268636875	0.11645370993050888	0.10349025974025973	0.11294613167812015	0.10574521232306412	0.09186714924419842	0.08177031918394209	0.0992779783393502	0.08780301584271807	0.1175357691852903	0.09717379335657918	0.15235765124555162	0.10104861773117256	0.15235765124555162	0.10510708401976936		0.12924757281553398	0.07782672540381792	0.0981247679168214	0.08031318104770363	0.10329431639917944	0.10197509660798626	0.06794820451208118	0.1085858585858586	0.09256774885967264	0.0906585836318545	0.09530942057548283		0.07888059160443703	0.08585011185682327	0.11545948161049073	0.07223409744232329	0.07223409744232329	0.09700070217674793	0.07892277631467165	0.08635422061108232	0.09437608054510324	0.07315233785822021	0.1187214611872146	0.07497630860137132	0.1038135593220339	0.1027862327323812	0.0973700688791484	0.07246830489904524	0.10546875	0.08935219657483247	0.10634710345658197	0.07709207110045936	0.16589327146171695	0.10896856482876367	0.7054794520547946		0.11131725417439706	0.08487718567860117	0.07970920420615345	0.1221527467619473	0.11230283911671926	0.09676092544987147	0.11488203266787655	0.05145987528410747	0.09103693980873803	0.0992698334563951	0.10737923540452436	0.10037304733038004		0.06840832123850993	0.11508691790381932	0.1369142857142857	0.1024742486991611	0.08470407378939278	0.10145517451918183		0.1112120867885948	0.1024742486991611	0.10854956132163524	0.11252310536044363	0.10500446827524576	0.10939959523274118	0.1095111437219114	0.11992378230320352	0.07881312701921442	0.006438039894146087	0.1224921867123702		0.10005810575246947	0.10956663941128372	0.11289305342823674		0.07541921026195812		0.058385765509776075	0.10244279231437674
Tmem71	0.4652274225444957	0.4745506467327397	0.4235347295464819	0.4703135423615743	0.4683752258912437	0.4751830756712775		0.5384751147193787	0.5059760956175299	0.4805636540330418	0.5007121379965185			0.4618336886993604	0.4070273631840796	0.3600076031172781	0.4547762615042844		0.47909295593438395		0.3666215955186401	0.38135061676771903	0.4412238325281804	0.4736186770428016	0.3663078763027507		0.4749637739494445	0.3288236642971796	0.5451505016722408		0.4958949096880131	0.41997851772287853	0.4454517036573929	0.4606650446066504	0.4220509780675756	0.5079527963057979	0.4365840419757554	0.573873121869783	0.8684210526315791	0.4632098247087226	0.5169050715214565	0.4942117448958114	0.5045612871122906	0.4007432270438743	0.4894944872061577	0.5221707478491066	0.50325835610679	0.6003937007874016	0.5024469820554649	0.4488067744418784		0.8421052631578946	0.429010989010989	0.33404394883568383	0.4263392857142857	0.5010685517014631	0.5002901073397157	0.4074937810945274	0.4652697574657647		0.4905229905229906	0.4518890200708383	0.4260969976905312	0.5047739146099801			0.4086645824028584	0.6324836988737405	0.4702610183996577	0.5052013870365429	0.3351805847506211	0.5301019695488197	0.5027055332518765	0.4980863860032805	0.43318965517241376	0.5074571215510812	0.4953779227841218	0.4948636202621325	0.41780638240815227	0.5323268206039077	0.29631486588117323	0.5847044996642041	0.3592556075918166	0.4585727525486562	0.4976669059583632	0.473402356301321	0.4148952208653701	0.5340547422024189	0.42084768608656586		0.4713141372591471	0.5564733000384173
Tmem88	0.11014704539227327	0.09375421556724674	0.19249592169657426	0.12820512820512822	0.1292270531400966	0.009944559310559348		0.0901416511661182	0.09097906403940888		0.05542778288868445	0.06567249784915401	0.07592542556065929	0.06567249784915401	0.1342470277410832		0.08557022096989471	0.12768361581920906	0.049996148216624285	0.14545454545454545	0.09038079217005658	0.06775378961874139	0.07236289451578062	0.14747023809523807	0.09841854752034393	0.09554522273886308	0.16579524371732166	0.07676095396561287	0.06906156949380464	0.1173166425934842	0.0930474914396308	0.10282307130688734	0.10282307130688734	0.09230315541138308	0.09615069615069614	0.1302342741191662	0.16	0.10269709543568464			0.09012505390254423	0.0918950608236846	0.1082845871310026	0.1040969233221744	0.09012505390254423	0.10443275732531933	0.0918950608236846	0.0705596107055961	0.2970479704797048				0.060404544195067876	0.005035149819114322	0.1370156283451081	0.08216939078751859	0.08777844671884408	0.19596912521440826	0.06959427207637231	0.12898936170212766	0.0874534821903243	0.07965110706412347	0.09633312616532007	0.08962466105323247	0.15030720815225534	0.08513959504058513	0.09414794677350123	0.06121883656509696	0.09230315541138308	0.06923895174547916	0.12018381053375753		0.09350918790752816	0.09230315541138308		0.08655416439847577	0.4899598393574297	0.0909481523918648	0.13068367680732745	0.09760095365817316		0.0731790333560245	0.10944067248625927	0.08135802469135801		0.08355359765051397	0.09761526232114467		0.09260439910742747		0.09102915777710048	
Tmem98	0.02055076037813399	0.015458122540753232	0.013656668793873644	0.01423009799973151	0.0137109174782163		0.01873327386262266		0.008948545861297539	0.01550387596899225	0.02892013796763067				0.01504289575743331		0.013609650479430873	0.021540027137042058	0.023475445223961142	0.01873327386262266	0.011912912501711623	0.01928133216476775	0.01061859488825781	0.009590235396687009	0.010329244673983214	0.010329244673983214			0.01592356687898089	0.018261015245434747		0.033226513745994266	0.03402517863218782	0.013492555831265508	0.0067862336403296175	0.015134044393196888	0.010697847991043664			0.0190667683560979				0.0531340805313408	0.012239729881823294	0.01001695176452458		0.008152173913043478	0.06168224299065421	0.025514240506329108			0.01580301359794193		0.005219454329774615		0.02417994376757264	0.01169398907103825		0.023204823679883062	0.016844143272023233	0.013313129126528843	0.01754385964912281			0.02069917203311868	0.014203137902559866	0.01471091344509066		0.013771872974724564	0.009305654974946313	0.014792899408284025	0.01509695290858726								0.0066277418336752394	0.018843901196842372	0.01828049128820337		0.012592270950933564		0.016370656370656368	0.14674200953558186	0.007407407407407406	0.05811559778305622	0.01877002899435373	0.022931596091205216
Tmigd1	0.39671780235462	0.393341307814992	0.375660411732556	0.3931363203050525	0.4023759340869898	0.4046576781649448	0.3389149363697254	0.4250904245193223	0.424597364568082	0.41416442327604064	0.3790756001433178	0.3981782693558881		0.3981782693558881	0.3999280704909188	0.3998011928429424	0.41464426467537857	0.3166723724751797	0.3722319859402461	0.3179716153723489	0.3646310808812657	0.3818181818181817	0.40321696216413816	0.3104880581516096	0.4378875775155031	0.4287647399961338			0.4171092564491654	0.3568898335104499	0.3719477569562749	0.3781268179173938	0.3781268179173938	0.3619230769230769	0.35012997400519896		0.43997657622486813		0.4330097087378641	0.3024990083300277	0.4167142585189416	0.4332939787485242	0.3738615664845173	0.38984904834828266	0.4099566283235904	0.3813664596273293	0.4163468917881811		0.7297734627831716	0.4500842459983151		0.6680497925311203	0.3071732066983254		0.4244920373421197	0.3553425630102946	0.4296937953263497		0.3273447015834348	0.33411646249370697		0.3106954046360309	0.28956018156205976	0.426829268292683		0.2711044491381072	0.4072769953051643	0.4846181686572566	0.3556856819040423	0.4268821442648798	0.39347869573914784	0.4268821442648798	0.3957111436950147	0.34745921620101256		0.3781255621514661	0.6338345864661654	0.3955596669750232		0.4089589381999171	0.3680213464696223		0.3774294670846395	0.343183817062445	0.4293255131964809	0.4682033340193456		0.3866417403127124	0.3754467101114148	0.4294972505891595	0.24536193752951496	0.3677884615384615
Tmod3	0.10896946564885496	0.11108695652173912	0.10377901400345292	0.1070536229098597	0.1061579146203249	0.1103528953012283	0.04815097481440366	0.11081900910010113	0.12709911096476784	0.1023987099375126	0.13476456792350713	0.1548132183908046	0.16161268090971742	0.1932799013563502	0.09996162701458174		0.11206727948366907	0.06257560761024965	0.10031595576619272	0.04161613098847786	0.11434343434343434	0.1054415364338166	0.1227392178080074	0.08368200836820082	0.10369944412497603	0.10364372469635627			0.20983230614877452	0.0590924677105955	0.10933589990375364	0.06327911670426213	0.06327911670426213	0.1118524332810047	0.1007456216403676	0.12092087617344655	0.11713357693869265	0.2649410774410775	0.14583333333333331		0.1119731599916125	0.1120162932790224	0.10247148288973383	0.0988074957410562	0.1119731599916125	0.09476149914821123	0.11490163248221012	0.11154598825831703	0.12569521690767518	0.0977152899824253	0.10305343511450382		0.12056737588652484		0.13162904541745987	0.10163272793982754	0.10098567974707087	0.1006924948530788		0.07425207256998677	0.09811473748226232		0.10724233983286907	0.1164666942490691	0.08716970852628712	0.07996300344740602	0.09938569548047388	0.11509618519726116	0.10748407643312104	0.12777142857142856	0.10520767446763653	0.1245836109260493	0.113022113022113	0.10748407643312104		0.11445158614969934	0.1447887323943662	0.11436280614362808	0.08287495416208288	0.12944926509651142	0.15208455666470932	0.07645509851993099	0.13056835637480801		0.11375387797311272		0.1290378906932076	0.09759624073739384	0.10001718508334766		0.08051134439552997	0.0969639468690702
Tmsb10																											0.04183006535947712																																	0.04548651817116061	0.1272055806319245																															
Tmsb4x											0.0317215891592239						0.05982905982905984										0.17872603586889302						0.07723855092276144													0.06275174899300404																				0.008767704017728105					0.045328201838785546			0.035388381927442696	0.0010543756589847866			0.023174157303370788					0.02826855123674912					0.14885088188134687			0.008767704017728105	
Tnfaip1	0.023573785950023574		0.03585796746545391	0.037253469685902124	0.03727659574468085	0.022880720180045014	0.022764963063470527	0.02508634793673877	0.026172529313232832	0.02630052214271901	0.022817103844771827	0.03189066059225512	0.03189066059225512	0.03189066059225512	0.03665521191294386		0.02459829398928784	0.01979299073905938	0.022817103844771827	0.023511214230471773	0.023295454545454543	0.018695716178418958	0.03884069400630915	0.020994893134102518	0.032844317932997594	0.03271230502599653			0.02468021068472536	0.02867630190410645	0.02390205985231248	0.02493765586034913		0.023594859006330328	0.02824858757062147		0.04311774461028193	0.029502572898799317	0.023529411764705882	0.030465774826677082	0.022832745498422128	0.022586520947176687	0.025845864661654137	0.030075187969924807	0.023321956769055747	0.029591668044304843	0.022552255225522552	0.0136986301369863	0.02071005917159764	0.019734713684891624	0.5182385803483405		0.02350570852921424	0.03187283808268819	0.023060796645702302	0.02262276990987677	0.019683149303888627	0.03931722286152666	0.029342723004694836	0.025625256252562525	0.036337209302325583		0.036723746647410765	0.022832745498422128		0.03359647512392143	0.02829537612146308	0.020267824828085416	0.0263512213887286	0.025605214152700187	0.025229741019214703	0.02553323991904095	0.022605151009820273	0.0263512213887286		0.022117476432197247	0.035318275154004104	0.02537313432835821		0.02504619174707453	0.027286618642217857	0.03142991977347805	0.021860328638497645		0.022832745498422128		0.23583768581759745	0.1731939935064935	0.03176733780760626		0.04213573496301062	0.021991341991341992
Tnfaip8l1												0.043667097077121735	0.043667097077121735	0.043667097077121735												0.043478260869565216														0.015266277410909947									0.04257907542579075			0.05274725274725275	0.048079579994473605																								0.08617398418325607															
Tnfrsf10b																																							1.087719298245614										0.8009444242644388			2.130434782608696																0.5606299212598426									0.7924876847290641					0.015820483853521937										
Tnfrsf11b	0.10156815440289503	0.10818850790668544	0.10781568228105906	0.11105290728129913	0.11031704781704783	0.10977489978415048		0.10595514307811292	0.1127901542296308	0.11114644617586264	0.10386473429951693	0.12355707567336467	0.11243680485338724	0.12355707567336467	0.11227755729099986	0.11939277899343545	0.1101546542165159	0.0994332818134982	0.0881755899517889		0.10543427775197398	0.11349957007738605	0.14309835373575347	0.11293422025129342	0.15411764705882353	0.12312262749628652	0.1505521141933746		0.10795518841235713	0.08676197751828002		0.11491174680462568	0.10518662142510908	0.10795454545454547	0.08456574347942995	0.10752019888129273	0.11112577537283884	0.10607890499194846	0.14955357142857142	0.09231694482032778	0.10968775020016013	0.10864159154491763	0.1050370948848106	0.0891089108910891	0.1181718578807325	0.12382985711939562	0.10968775020016013	0.11392148927559692	0.06361031518624642	0.09949699423383633	0.12926829268292686		0.10985500122880314		0.15610818660373935	0.1032544378698225	0.0927221833449965	0.12367748996716528	0.10453056768558952	0.0893100198932049	0.11286341195831047		0.11378992628992628	0.10625774473358117		0.09219908727895036	0.13668243353449686	0.12039728682170545	0.10609067317966724	0.10557328750306898	0.12595123466376767	0.10032003938946332	0.11203384518959572	0.1048740003017957	0.11142335253618096	0.10890617558342593	0.09320809248554912	0.11452644718364802	0.1645760160561967	0.10989855517983399	0.08845437616387337	0.08433734939759037		0.10207468879668052	0.10424886191198783	0.1007040482775962	0.09137249904422072	0.08947635993899339	0.08814080178795923		0.09185592362216116	0.1021131382071138
